"NPP","NoUrut","kd_Mutasi","kd_Unit","kd_afd","kd_bud","kd_Jabatan","TMT","No_SK","tgl_sk","Jns_mutasi","NmPejabat","st_tinggal","UserId","tglinput",
"01040473039155","004","R","13","02","02","060406100","01-02-2006 00:00:00","SK/D.I/PUR/17/I/2006","31-01-2006 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01040473039155","005","R","13","02","02","060406156","15-10-2005 00:00:00","SK/DI/PUR/113.A/X/2005","14-10-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01040473039155","006","R","13","11","02","060524141","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01040473039155","007","P","13","02","02","060406156","01-04-2004 00:00:00","SK/DI/249/IV/2004","07-04-2004 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01078466023229","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078562025603","001","L","13","30","02","060319223","01-02-2014 00:00:00","SK/III.1/PUR/10/I/2014","30-01-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025603","002","R","13","30","02","060322232","01-03-2005 00:00:00","SK/DI/PUR/12/II/2005","28-02-2005 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025603","003","R","13","11","02","060523290","01-08-2003 00:00:00","SK/D.I/PUR/134/VII/2003","31-07-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025603","004","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025623","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108562026363","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108562026364","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108564026377","001","L","13","20","02","060200204","01-05-2012 00:00:00","SK/IV.1/PUR/53/IV/2012","30-04-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026377","002","L","13","20","02","060212112","01-08-2010 00:00:00","SK/IV.1/PUR/097/VII/2010","31-07-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026377","003","R","13","20","02","060211199","01-11-2007 00:00:00","SK/DI/PUR/75/X/2007","30-10-2007 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026377","004","R","13","20","02","060211213","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108565026391","001","R","13","11","02","060523290","24-04-2003 00:00:00","SK/D.I/PUR/67/IV/2003","24-04-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108565026391","002","R","13","20","02","060211213","01-09-2000 00:00:00","SK/PUR/91/VIII/2000","12-08-2000 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108565026391","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108565026394","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108568026432","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108568026438","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078567025629","009","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028567024905","001","R","13","12","02","060524143","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028567024905","002","L","13","21","02","060210107","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01028567024905","002","L","13","21","02","060211113","01-08-2014 00:00:00","KEP/III.1/PUR/077/VIII/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028567024905","003","L","13","12","02","060524143","01-02-2013 00:00:00","SK/III.1/PUR/23/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028567024905","005","R","13","12","02","060408259","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028567024905","006","R","13","12","02","060524241","15-10-2005 00:00:00","SK/DI/PUR/113.A/X/2005","14-10-2005 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01028567024905","007","R","13","02","02","060408159","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01028567024905","008","R","13","02","02","060408259","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048464022728","001","R","13","21","02","060211122","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022728","002","L","13","10","02","060523135","01-01-2011 00:00:00","SK/IV.1/PUR/119/XII/2010","31-12-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022728","003","R","13","12","02","060524140","01-11-2008 00:00:00","SK/D.I/PUR/134/XI/2008","01-11-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022728","004","R","13","12","02","060524141","01-07-2008 00:00:00","SK/D.I/PUR/80/VI/2008","30-06-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048464022728","005","R","13","12","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077861016639","001","R","13","21","02","060209100","01-01-2016 00:00:00","KEP/III.1/PUR/087/XII/2015","31-12-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077861016639","002","R","13","30","02","060309100","15-09-2008 00:00:00","SK/DI/PUR/118/IX/200","13-09-2008 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01077861016639","003","R","13","11","02","060523135","01-04-2003 00:00:00","SK/D.I/PUR/46/IV/200","03-04-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077861016639","004","R","13","02","02","060400101","01-01-2003 00:00:00","SK/DI/PUR/03/I/2003","13-01-2003 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077861016639","005","L","13","02","02","060401299","01-09-2000 00:00:00","SK/DI/PUR/104/I/2000","31-08-2000 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058561025264","001","L","13","11","02","060524139","01-01-2015 00:00:00","KEP/III.1/PUR/221/XI/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01058561025264","002","L","13","11","02","060523135","01-02-2013 00:00:00","SK/III.1/PUR/23/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01058561025264","004","R","13","11","02","060524239","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01058561025264","005","R","13","02","02","060524139","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01107459010616","001","R","13","20","02","060211113","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01107459010616","002","L","13","20","02","060212113","01-05-2012 00:00:00","SK/IV.1/PUR/53/IV/2012","30-04-2012 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01107459010616","004","L","13","20","02","060212112","01-01-2010 00:00:00","SK/IV.1/PUR/102/XII/2009","31-12-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01107459010616","005","R","13","20","02","060210207","01-03-2002 00:00:00","SK/D.I/28/III/2002","01-03-2002 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01107459010616","006","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01107459010616","007","L","13","11","02","060523290","01-10-1974 00:00:00","SK/D.I/13/87/X/1974","01-10-1974 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01107459010616","008","R","13","02","02","060217113","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048462022689","004","R","13","21","02","060210105","01-02-2009 00:00:00","SK/D.I/PUR/05/I/2009","31-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048462022689","005","R","13","21","02","060211222","01-08-2001 00:00:00","SK/D.I/PUR/76/VII/2001","31-07-2001 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078061020099","002","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078061020099","003","L","13","30","02","060319223","01-07-1980 00:00:00","SK/D.I/13/76/VII/1980","01-07-1980 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078061020099","004","R","13","02","02","060319223","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077559012070","001","R","13","30","02","060319223","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077559012070","002","R","13","02","02","060319223","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012085","001","L","13","14","02","060524141","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01077561012085","002","L","13","14","02","060524143","01-02-2013 00:00:00","SK/III.1/PUR/23/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077561012085","003","R","13","14","02","060408259","01-03-2008 00:00:00","SK/D.I/PUR/33/II/2008","29-02-2008 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01077561012085","004","R","13","14","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012085","005","L","13","14","02","060524242","01-07-1975 00:00:00","SK/D.I/13/76/VII/1975","01-07-1975 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012085","006","R","13","02","02","060524141","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028561024862","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028561024862","002","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028561024863","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028561024863","002","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028661019215","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028661019215","002","L","13","11","02","060523290","01-02-1986 00:00:00","SK/D.I/13/116/II/1986","01-02-1986 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028661019215","003","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012084","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012084","002","L","13","14","02","060523290","01-07-1975 00:00:00","SK/D.I/13/1305/VII/1975","15-06-1975 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01077561012084","003","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012086","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077561012086","002","L","13","14","02","060523290","01-07-1975 00:00:00","SK/D.I/13/1305/VII/1975","15-06-1975 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01077561012086","003","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01117861012670","002","R","13","12","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01117861012670","003","L","13","02","02","060524140","01-05-2016 00:00:00","SB/III.1/801/III/2016","16-03-2016 00:00:00","","DIREKTUR SDM","","","01-01-1900 00:00:00",
"01087661014037","001","L","13","30","02","060320129","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01087661014037","002","L","13","02","02","060320129","01-06-2016 00:00:00","KEP/D.I/13/242/V/2016","15-05-2016 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01109064029475","001","L","13","11","02","060500015","01-11-2016 00:00:00","KEP/III.1/00/XI/2016","01-11-2016 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01109064029475","002","P","13","11","02","060500008","01-06-2016 00:00:00","KEP/III.1/252/V/2016","01-06-2016 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01018561024339","001","R","13","20","02","060210207","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01018561024339","002","L","13","02","02","060210207","01-07-2016 00:00:00","SB/III.1/1433/V/2016","17-05-2016 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048462022687","001","L","13","10","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048462022687","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048462022687","003","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048462022687","004","L","13","02","02","060523290","01-11-2016 00:00:00","SB/III.1/4187/IX/2016","26-09-2016 00:00:00","","Kabag SDM","","","01-01-1900 00:00:00",
"01048462022688","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"24017861016047","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"24017861016047","002","L","13","02","02","060523290","01-07-2016 00:00:00","SB/III.1/1433/V/2016","17-05-2016 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108568026439","001","L","13","02","02","060408259","01-11-2015 00:00:00","KEP/III.1/PUR/078/X/2015","31-10-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","002","L","13","20","02","060212112","01-08-2015 00:00:00","KEP/III.1/PUR/059/VII/2015","31-07-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","003","L","13","20","02","060212111","01-04-2015 00:00:00","KEP/III.1/PUR/018/III/2015","31-03-2015 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","002","L","13","11","02","060509103","01-10-2009 00:00:00","SK/IV.1/PUR/174/IX/2009","14-09-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","003","R","13","02","02","060509103","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","006","R","13","11","02","060509103","01-02-2005 00:00:00","SK/DI/PUR/11/II/2005","28-02-2005 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108568026439","007","R","13","02","02","060211199","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108568026439","008","R","13","11","02","060405253","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108568026439","009","R","13","20","02","060212112","01-08-2016 00:00:00","KEP/III.I/PUR/142/VIII/2016","01-08-2016 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026376","001","L","13","02","02","070807159","01-08-2014 00:00:00","KEP/III.1/PUR/077/VI/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026376","002","R","13","02","02","060408259","01-06-2004 00:00:00","SK/DI/PUR/116/V/2004","31-05-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026376","003","R","13","20","02","060209202","01-03-2003 00:00:00","SK/DI/PUR/34/III/2003","28-02-2003 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108564026376","004","R","13","20","02","060209202","01-11-2001 00:00:00","SK/DI/PUR/117/XI/2001","07-11-2001 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108564026376","005","P","13","02","02","070807100","01-08-2016 00:00:00","KEP/III.I/PUR/142/VIII/2016","01-08-2016 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"02017862015943","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"02017862015943","002","L","13","02","02","060523290","01-09-2016 00:00:00","SB/III.1/2036/VII/2016","21-07-2016 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01028057024878","001","R","13","10","02","060523100","01-11-2006 00:00:00","SK/D.I/PUR/116/X/2006","31-10-2006 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01048462022688","002","L","13","02","02","060523290","01-11-2016 00:00:00","SB/III.1/4187/IX/2016","26-09-2016 00:00:00","","Kabag SDM","","","01-01-1900 00:00:00",
"01109064029475","002","L","23","20","02","060211199","01-01-2005 00:00:00","SK/TER/498/XII/2004","28-12-2004 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01040471039158","001","L","13","11","02","060524100","01-08-2014 00:00:00","KEP/III.1/PUR/077/VI/2014","04-08-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078164020918","002","R","13","14","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01117861012670","001","L","13","12","02","060524140","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108564026382","002","R","13","11","02","060523290","01-11-2001 00:00:00","SK/DI/PUR/117/XI/2001","07-11-2001 00:00:00","","ADMINISTRTUR","","","01-01-1900 00:00:00",
"01058563025270","004","P","13","21","02","060210108","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01048463022704","001","R","13","20","02","060210205","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01078568025635","004","R","13","14","02","060524241","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108566026400","002","L","13","21","02","060211100","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01108567026422","005","R","13","10","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01108568026435","001","R","13","11","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028560024858","004","R","13","12","02","060523135","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01028564024880","001","R","13","12","02","060523135","01-05-2009 00:00:00","SK/IV.1/PUR/25/IV/2009","30-04-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"02107860017019","002","L","13","11","02","060523290","01-01-2015 00:00:00","KEP/III.1/PUR/221B/XII/2014","31-12-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01118561026490","001","R","13","10","02","060524242","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077861016640","002","L","13","14","02","060523290","01-01-2011 00:00:00","SK/IV.1/PUR/119/XII/","31-12-2010 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078164020917","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048466022775","002","R","13","02","02","060406156","01-02-2016 00:00:00","KEP/III.1/PUR/022/I/2016","30-01-2016 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01078665026333","002","P","13","14","02","060500002","01-12-2010 00:00:00","SK/IV.1/341/III/2011","23-03-2011 00:00:00","","DIREKSI","","","01-01-1900 00:00:00",
"01048464022737","001","R","13","20","02","060210106","01-03-2013 00:00:00","SK/III.1/PUR/20/II/2013","28-02-2013 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026417","008","R","13","11","02","060523135","01-02-2006 00:00:00","SK/D.I/PUR/17/I/2006","31-01-2006 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026417","009","R","13","11","02","060523135","01-12-2004 00:00:00","SK/DI/PUR/230/XI/2004","30-11-2004 00:00:00","","ADM","","","01-01-1900 00:00:00",
"01108566026417","010","R","13","11","02","060408259","01-09-2002 00:00:00","SK/DI/PUR/142/IX/2002","05-09-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01108566026417","011","R","13","02","02","060408259","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01098566026305","005","R","13","14","02","060523290","01-03-2004 00:00:00","SK/DI/PUR/51/III/2004","28-02-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024893","001","L","13","12","02","060509103","01-10-2009 00:00:00","SK/IV.1/PUR/174/IX/2009","14-09-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024893","002","R","13","02","02","060509103","01-01-2008 00:00:00","SK/D.I/PUR/02/I/2008","11-01-2008 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024893","003","R","13","12","02","060509103","01-06-2002 00:00:00","DI/PUR/87/V/2002","30-05-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025602","001","L","13","30","02","060320129","01-08-2009 00:00:00","SK/IV.1/PUR/53/VIII/2009","08-08-2009 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024893","004","R","13","02","02","060509103","01-04-2002 00:00:00","D.I/PUR/III/31/2002","15-04-2002 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01028565024893","005","R","13","02","02","060211199","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01077761015010","001","R","13","14","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048466022770","001","R","13","10","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01098566026305","006","R","13","20","02","060210204","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01039070028794","001","P","13","10","02","060500008","01-11-2016 00:00:00","KEP/III.1/785/X/2016","31-10-2016 00:00:00","","DIREKTUR UTAMA","","","01-01-1900 00:00:00",
"01077761015010","002","R","13","02","02","060523290","01-02-2016 00:00:00","SB/III.1/3973/XII/2016","10-12-2015 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01039070028794","002","R","13","14","02","060500008","01-11-2016 00:00:00","KEP/III.1/PUR/221/XI/2016","15-11-2016 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01077861016637","001","L","13","14","02","060524241","01-01-2015 00:00:00","KEP/III.1/PUR/221/XII/2014","31-12-2014 00:00:00","","ADMNISTRATUR","","","01-01-1900 00:00:00",
"01048467022787","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01048463022706","001","R","13","12","02","060523290","01-01-2000 00:00:00","SK/D.I/13/05/VI/2000","01-06-2000 00:00:00","","Direktur SDM","","","01-01-1900 00:00:00",
"01110674040751","001","L","13","14","02","060524100","01-04-2014 00:00:00","KEP/III.1/PUR/36/IV/2014","24-04-2014 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
"01078562025602","002","R","13","30","02","060320129","01-06-2004 00:00:00","SK/DI/PUR/116/V/2004","31-05-2004 00:00:00","","ADMINISTRATUR","","","01-01-1900 00:00:00",
